2	3	4	5	6	7	8	9	10	11	12	13	14	15	16
130006D1	0	0	0.247503014273756	0.159295952714457	0.22365266705169	0.222571604471126	0.229651770759477	0.212815152799927	0.271403334367466	0.229200721147639	0.206855554567078	0.196636619014432	0.171734858314148	0.167130435677586	0.203443020575328
130008D1	0	0	0.351632871478518	0.188124872398383	0.204124014717269	0.188764085983248	0.16325752696807	0.163356846775127	0.147850298637155	0.139339299049597	0.140806124584847	0.159376169764855	0.154085888729901	0.13661268875282	0.165586430831856
130009D1	0	0	0.3525836046355	0.208556928327747	0.224742213497028	0.184024956927504	0.150340904079161	0.139216176782305	0.13912992374985	0.129368368208791	0.130150331941208	0.14557883285335	0.144993183787229	0.128592425698912	0.160197035083081
130010D1	0	0	0.23958866295866	0.186895638425165	0.252319900332743	0.25498738903563	0.24417580140632	0.250111514914491	0.281648068158341	0.263984307275384	0.204755861737452	0.181272324621253	0.165116964535215	0.148751978591471	0.190036330061834
130011D1	0	0	0.214139914383357	0.168156924132448	0.252738004010056	0.247706902315388	0.241654005330209	0.225112447494151	0.280876460630808	0.239786825610573	0.220321722681539	0.195112786457098	0.179954032618685	0.170012226803465	0.200041130925323
130012D1	0	0	0.210124222589617	0.193768646829624	0.292302945615143	0.254757693914507	0.263420450634938	0.252103933512858	0.355087568652268	0.281878080227195	0.259523478470661	0.205791011082633	0.173148529719593	0.163549955611479	0.213302610088486
130013D1	0	0	0.379889916006492	0.231639178155415	0.247870541663636	0.204406777049936	0.152407410755721	0.148497432819681	0.126630091591534	0.119016581185976	0.117124856609278	0.133612575549853	0.136241405177829	0.117941450161531	0.147914465291554
110001T1	0	0	0.373721827845946	0.224337832532323	0.230934078203761	0.180135168139957	0.139322620530801	0.134961086887495	0.129734883253719	0.117472571879535	0.121992200697337	0.130335090610879	0.129363738578228	0.113279635208613	0.140701288411847
110002T1	0	0	0.325278114036188	0.15572350236373	0.162225549559008	0.1534845806605	0.143459584315414	0.145523408237631	0.145714262674582	0.137108308916741	0.146748049208426	0.16224269017555	0.166180540010683	0.14534509536911	0.17477420475852
110003T1	0	0	0.392163319625413	0.181079073752125	0.19027810957715	0.17423405674492	0.146048223994044	0.153844706444039	0.136054971880073	0.131405337706286	0.133116124414701	0.15253464355489	0.157759012203652	0.136377653721234	0.165341799282203
110004T1	0	0	0.346669094048976	0.164194894937583	0.165485712952568	0.146969385461283	0.126378765435921	0.136972167339417	0.116839141533847	0.11734998371656	0.120060948739831	0.140010783712053	0.148766146549076	0.129745824590169	0.155310026885077
110005T1	0	0	0.328147029713177	0.227619935726308	0.25179896086696	0.198238159445489	0.157491739418887	0.135581895728797	0.159555217691541	0.128684834614572	0.11930525575594	0.128772434518274	0.11958556718713	0.105922721787658	0.126425918286514
110006T1	0	0	0.219674952934321	0.208005564821746	0.299723462106042	0.323336817083638	0.295556785399728	0.302393728362288	0.250020425542148	0.219928872601388	0.208365519586458	0.227685301734759	0.229360532461449	0.206831793585974	0.260137211047593
110007T1	0	0	0.257777415325126	0.21490827327224	0.278444169017125	0.289316200631789	0.261604390355989	0.273263622374738	0.237346517829235	0.186296908967827	0.168906217440042	0.181716436432256	0.179888026340843	0.166742859468027	0.213641734179134
110008T1	0	0	0.211514756191387	0.19421742290565	0.271656747286593	0.283517991599976	0.280677359306667	0.276558962016323	0.261687078950288	0.207563363153797	0.189507875549561	0.193715438206153	0.178546766379443	0.172955526679847	0.219565683597341
110009T1	0	0	0.243606984682809	0.219405187278762	0.304290157095422	0.314626062473185	0.262569950705166	0.240308553624787	0.19218456757592	0.172936281342541	0.166394624904254	0.178964975544115	0.173875700833657	0.158509794485003	0.205310938218933
110010T1	0	0	0.230852683501767	0.201501744906295	0.262616584407428	0.267783873674986	0.264260913151367	0.248667312213338	0.260142301699709	0.188858111015273	0.168192821999544	0.175743290519191	0.162105682247998	0.148306716790554	0.189645544392021
1100011T1	0	0	0.282258513189601	0.195682701744707	0.22898893522744	0.193517795477514	0.189929024251475	0.139199186462757	0.154843133881779	0.126614602075222	0.129880775308518	0.138250334589049	0.126998334978818	0.11986035484378	0.143029768786548
130001D1	0	0	0.231462272975087	0.181950743855373	0.271451636868999	0.278714354564851	0.259181939879364	0.242388726595641	0.28521312134137	0.261279306228609	0.213678015737248	0.172644218051049	0.145579635611929	0.145486058112503	0.180799879012101
130002D1	0	0	0.224506391624161	0.197228946187353	0.277905544448912	0.268546031596806	0.253929039309944	0.235298764432256	0.282192683548751	0.233959272492602	0.208858146222679	0.176598752975578	0.156060791137877	0.132917321275921	0.187237883330187
130003D1	0	0	0.174880044890367	0.142357486265705	0.240254957389372	0.241379185789537	0.290412661723381	0.214980839368891	0.284960304376625	0.233821599073916	0.23354193053864	0.211490410207232	0.192159238498887	0.17665333966017	0.230307187046719
