2	3	4	5	6	7	8	9	10	11
130006D1	1.69002132634807	1.20045833379736	1.34897858426608	-0.646038230682392	-0.870948293855085	-0.790807638516227	-0.439807559582682	-0.730647689458665	-0.200749949278666	-0.560458883037799
130010D1	-1.45464563671888	-1.27461866863753	1.35101375910228	1.06826749360115	-0.251038089413021	-0.0600133482477271	-0.654377534477276	0.787822374462546	-0.483718781848302	0.971308432176742
130011D1	2.19186112394339	1.42398413456296	-0.480726147539972	-0.687725606480125	-0.113363668772756	-0.0484455543527256	-0.42298973868402	-0.781297127437231	-0.34725274655557	-0.734044668683948
130012D1	-1.66837751512899	-1.16231705526887	-0.81284347694197	0.443465557067672	0.890331332607386	-0.228019705343002	0.127731954011683	0.121759597249084	1.65120830473729	0.637061007009707
130001D1	-2.3296944004045	-0.351399846792956	0.479386628151567	0.224850949154695	0.477592946722012	1.5597624187942	0.258156501243424	0.0941853805753378	-0.622944296271124	0.210103718827342
130002D1	-1.04759325078663	-1.60599203749362	0.395456170136556	1.49645674797165	0.77985111685009	1.12074551286014	0.171348020132617	0.0659331620021206	-0.484813183948926	-0.891392257724001
130003D1	1.65950812559496	1.45578947333891	-1.14800480353165	-1.09911366090296	-0.484019806145669	-0.116351610375442	0.91291770758481	-0.503456488714335	-0.203177337482649	-0.474091599365977
130004D1	1.8064078757573	-0.652783016811713	-1.68991588994576	-0.728628606121529	-0.280775572023763	0.349578682168894	0.329147957051033	0.975503675824062	-0.62749248609456	0.518957380196043
130005D1	-1.42347616544858	0.293822659695679	-0.940886326336906	0.606406976964198	0.540200357954971	1.153146234668	0.781801186814334	0.98870769338987	-1.46063425317405	-0.539088364527518
130008D1	0.59095154438616	1.84976152126172	-0.662096616052138	-1.39795340763231	-1.33051169025377	-0.61357519632788	0.155469207214557	0.413161845938306	0.490420939075756	0.504371852389583
130009D1	2.5813119343579	-0.324420910316008	-0.231871872867575	0.0667020336418983	-0.122762822649688	-0.600732008657708	-0.531145602405047	-1.20303315349861	0.205904209625518	0.160048192769307
130013D1	-1.35375797571066	-1.58117973088057	0.675948956334092	1.25138344125699	1.24987822492821	0.748365601122023	0.0263612807408665	0.00415839101824488	-0.511476455614477	-0.509681733194718
